279,61.68,45,55
280,61.8,45,52
281,61.92,38,50
282,61.92,45,60
283,62.04,38,46
284,62.04,45,55
285,62.16,38,49
286,62.16,45,58
287,62.28,38,46
288,62.28,45,55
289,62.4,38,48
290,62.4,45,57
291,62.52,38,44
292,62.52,45,52
293,62.64,39,46
294,62.64,45,55
295,62.76,39,42
296,62.76,45,50
297,62.88,39,45
298,62.88,45,53
299,63.0,39,41
300,63.0,45,49
301,63.12,39,42
302,63.12,45,51
303,63.24,39,42
304,63.24,45,50
305,63.36,40,47
306,63.36,45,56
307,63.48,40,41
308,63.48,45,49
309,63.6,40,44
310,63.6,45,52
311,63.72,40,41
312,63.72,45,49
313,63.84,44,50
314,63.84,40,42
315,63.96,44,50
316,63.96,40,42
317,64.08,33,42
318,64.08,45,50
319,64.2,45,42
320,64.32,45,45
321,64.44,45,42
322,64.56,45,44
323,64.68,45,42
324,64.8,45,44
325,64.92,45,38
326,65.04,45,45
327,65.16,45,39
328,65.28,45,46
329,65.4,45,40
330,65.52,45,47
331,65.64,45,42
332,65.76,45,48
333,65.88,45,43
334,66.0,45,50
335,66.12,45,47
336,66.24,45,53
337,66.36,45,48
338,66.48,45,53
339,66.6,45,50
340,66.72,45,54
341,66.84,45,50
342,66.96,46,55
343,67.08,46,49
344,67.2,46,55
345,67.32,46,51
346,67.44,46,55
347,67.56,46,52
348,67.68,46,60
349,67.8,46,55
350,67.92,46,58
351,68.04,46,55
352,68.16,46,57
353,68.28,46,52
354,68.4,46,55
355,68.52,46,50
356,68.64,46,53
357,68.76,46,49
358,68.88,46,51
359,69.0,46,50
360,69.12,47,56
361,69.24,47,49
362,69.36,47,52
363,69.48,47,49
364,69.6,47,50
365,69.72,47,50
366,69.84,48,55
367,70.56,52,39
368,70.56,56,44
369,71.28,33,35
370,71.76,64,32
371,71.76,60,27
372,71.76,57,27
373,72.0,64,33
374,72.0,60,28
375,72.0,57,28
376,72.48,64,32
377,72.48,60,27
378,72.48,57,27
379,72.72,64,34
380,72.72,60,28
381,72.72,57,28
382,73.2,64,32
383,73.2,60,27
384,73.2,57,27
385,73.44,64,33
386,73.44,60,28
387,73.44,57,28
388,75.6,45,37
389,75.72,52,33
390,75.84,57,33
391,76.32,40,40
392,76.44,52,33
393,76.56,56,34
394,77.04,45,38
395,77.16,52,35
396,77.28,57,35
397,78.48,45,38
398,78.6,52,35
399,78.72,57,34
400,79.2,40,38
401,79.32,52,37
402,79.44,56,37
403,79.92,45,38
404,80.04,52,32
405,80.16,57,32
406,80.64,48,44
407,80.76,55,38
408,80.88,60,39
409,81.36,43,44
410,81.48,55,38
411,81.6,59,39
412,82.08,45,44
413,82.2,52,38
414,82.32,57,39
415,82.8,40,44
416,82.92,52,38
417,83.04,64,39
418,83.4,64,39
419,83.52,76,44
420,83.88,75,42
421,84.0,76,50
422,84.36,75,39
423,84.48,76,41
424,85.68,45,36
425,85.8,52,33
426,85.92,57,33
427,86.4,40,40
428,86.52,52,33
429,86.64,56,34
430,87.12,45,38
431,87.24,52,35
432,87.36,57,35
433,88.56,45,38
434,88.68,52,35
435,88.8,57,34
436,89.28,40,38
437,89.4,52,37
438,89.52,56,37
439,90.0,33,17
440,90.0,45,25
