223,199.68,59,39
224,201.6,45,44
225,202.08,52,38
226,202.56,57,39
227,204.48,40,44
228,204.96,52,38
229,205.44,64,39
230,206.88,64,39
231,207.36,76,44
232,208.8,75,42
233,209.28,76,50
234,210.72,75,39
235,211.2,76,41
236,216.0,45,35
237,216.48,52,33
238,216.96,57,33
239,218.88,40,37
240,219.36,52,33
241,219.84,56,34
242,221.76,45,38
243,222.24,52,33
244,222.72,57,33
245,227.52,45,36
246,228.0,52,35
247,228.48,57,34
248,230.4,40,38
249,230.88,52,37
250,231.36,56,37
251,233.28,45,38
252,233.76,45,35
253,234.24,45,38
254,234.72,45,34
255,235.2,45,38
256,235.68,45,35
257,236.16,45,44
258,236.64,45,38
259,237.12,45,45
260,237.6,45,39
261,238.08,45,46
262,238.56,45,40
263,239.04,45,47
264,239.52,45,42
265,240.0,45,48
266,240.48,45,43
267,240.96,45,50
268,241.44,45,47
269,241.92,45,53
270,242.4,45,48
271,242.88,45,53
272,243.36,45,50
273,243.84,45,54
274,244.32,45,50
275,244.8,45,55
276,245.28,45,49
277,245.76,45,55
278,246.24,45,51
279,246.72,45,55
280,247.2,45,52
281,247.68,38,50
282,247.68,45,60
283,248.16,38,46
284,248.16,45,55
285,248.64,38,49
286,248.64,45,58
287,249.12,38,46
288,249.12,45,55
289,249.6,38,48
290,249.6,45,57
291,250.08,38,44
292,250.08,45,52
293,250.56,39,46
294,250.56,45,55
295,251.04,39,42
296,251.04,45,50
297,251.52,39,45
298,251.52,45,53
299,252.0,39,41
300,252.0,45,49
301,252.48,39,42
302,252.48,45,51
303,252.96,39,42
304,252.96,45,50
305,253.44,40,47
306,253.44,45,56
307,253.92,40,41
308,253.92,45,49
309,254.4,40,44
310,254.4,45,52
311,254.88,40,41
312,254.88,45,49
313,255.36,44,50
314,255.36,40,42
315,255.84,44,50
316,255.84,40,42
317,256.32,33,42
318,256.32,45,50
319,256.8,45,42
320,257.28,45,45
321,257.76,45,42
322,258.24,45,44
323,258.72,45,42
324,259.2,45,44
325,259.68,45,38
326,260.16,45,45
327,260.64,45,39
328,261.12,45,46
329,261.6,45,40
330,262.08,45,47
331,262.56,45,42
332,263.04,45,48
333,263.52,45,43
334,264.0,45,50
335,264.48,45,47
336,264.96,45,53
337,265.44,45,48
338,265.92,45,53
339,266.4,45,50
340,266.88,45,54
341,267.36,45,50
342,267.84,46,55
343,268.32,46,49
344,268.8,46,55
345,269.28,46,51
346,269.76,46,55
347,270.24,46,52
348,270.72,46,60
349,271.2,46,55
350,271.68,46,58
351,272.16,46,55
352,272.64,46,57
353,273.12,46,52
354,273.6,46,55
355,274.08,46,50
356,274.56,46,53
357,275.04,46,49
358,275.52,46,51
359,276.0,46,50
360,276.48,47,56
361,276.96,47,49
362,277.44,47,52
363,277.92,47,49
364,278.4,47,50
365,278.88,47,50
366,279.36,48,55
367,282.24,52,39
368,282.24,56,44
369,285.12,33,35
370,287.04,64,32
371,287.04,60,27
372,287.04,57,27
373,288.0,64,33
374,288.0,60,28
375,288.0,57,28
376,289.92,64,32
377,289.92,60,27
378,289.92,57,27
379,290.88,64,34
380,290.88,60,28
381,290.88,57,28
382,292.8,64,32
383,292.8,60,27
384,292.8,57,27
385,293.76,64,33
386,293.76,60,28
387,293.76,57,28
388,302.4,45,37
389,302.88,52,33
390,303.36,57,33
391,305.28,40,40
392,305.76,52,33
393,306.24,56,34
394,308.16,45,38
395,308.64,52,35
396,309.12,57,35
397,313.92,45,38
398,314.4,52,35
399,314.88,57,34
400,316.8,40,38
401,317.28,52,37
402,317.76,56,37
403,319.68,45,38
404,320.16,52,32
405,320.64,57,32
406,322.56,48,44
407,323.04,55,38
408,323.52,60,39
409,325.44,43,44
410,325.92,55,38
411,326.4,59,39
412,328.32,45,44
413,328.8,52,38
414,329.28,57,39
415,331.2,40,44
416,331.68,52,38
417,332.16,64,39
418,333.6,64,39
419,334.08,76,44
420,335.52,75,42
421,336.0,76,50
422,337.44,75,39
423,337.92,76,41
424,342.72,45,36
425,343.2,52,33
426,343.68,57,33
427,345.6,40,40
428,346.08,52,33
429,346.56,56,34
430,348.48,45,38
431,348.96,52,35
432,349.44,57,35
433,354.24,45,38
434,354.72,52,35
435,355.2,57,34
436,357.12,40,38
437,357.6,52,37
438,358.08,56,37
439,360.0,33,17
440,360.0,45,25
